OBJECTID,feature_id,site_no,site_name,da_sqkm,lat_reachCent,lon_reachCent
249,1978648,02324400,"FENHOLLOWAY RIVER NEAR FOLEY, FLA.",60.0000000,30.0982704,-83.4718094
250,1978638,02326000,"ECONFINA RIVER NEAR PERRY, FLA.",198.0000000,30.1707649,-83.8237686
251,2287383,02326526,WACISSA RIVER NR WACISSA FLA,0.0000000,30.3013153,-83.9796066
252,10319918,02327033,LOST CREEK AT ARRAN FLA,70.4000015,30.1882572,-84.4082336
253,10323850,02326900,"ST. MARKS RIVER NEAR NEWPORT, FLA.",535.0000000,30.2714310,-84.1482544
254,10365698,02327100,"SOPCHOPPY RIVER NR SOPCHOPPY, FLA.",102.0000000,30.1293678,-84.4943466
255,10365922,02330150,"OCHLOCKONEE RIVER NR SMITH CREEK, FLA.",2080.0000000,30.1765900,-84.6679611
256,2298964,02359170,"APALACHICOLA RIVER NR SUMATRA,FLA.",19200.0000000,29.9493713,-85.0154724
257,2077651,02330400,"NEW RIVER NEAR SUMATRA, FLA",157.0000000,30.0388126,-84.8437958
258,22370531,07381235,"GIWW West of Bayou Lafourche at Larose, LA",0.0000000,29.5772228,-90.3808365
259,22366581,07381000,"Bayou Lafourche at Thibodaux, LA",0.0000000,29.7979851,-90.8225937
260,22356915,07380400,"Bayou Lafourche at Donaldsonville, LA",,30.1008892,-90.9934692
261,22357431,07380401,"Bayou Lafourche SW of Donaldsonville, LA",,30.0963898,-91.0058365
262,15182085,07381590,"Wax Lake Outlet at Calumet, LA",0.0000000,29.6979866,-91.3728867
263,8331928,08031000,"Cow Bayou nr Mauriceville, TX",83.3000031,30.1863213,-93.9085083
264,8331804,08030500,"Sabine Rv nr Ruliff, TX",9329.0000000,30.3038177,-93.7437820
265,1143252,08041700,"Pine Island Bayou nr Sour Lake, TX",336.0000000,30.1060467,-94.3346329
266,1520091,08071280,"Luce Bayou abv Lk Houston nr Huffman, TX",218.0000000,30.1096611,-95.0599289
267,1520237,08071000,"Peach Ck at Splendora, TX",117.0000000,30.2327137,-95.1682663
268,1520083,08070200,"E Fk San Jacinto Rv nr New Caney, TX",388.0000000,30.1454926,-95.1243744
269,1440389,08075730,"Vince Bayou at Pasadena, TX",8.2600002,29.6946735,-95.2163239
270,1558800,08067525,"Goose Ck at Baytown, TX",15.8000002,29.7707825,-94.9996490
271,1558738,08067500,"Cedar Bayou nr Crosby, TX",64.9000015,29.9727192,-94.9857635
272,1563092,08077600,"Clear Ck nr Friendswood, TX",122.0000000,29.5174561,-95.1785431
273,1468280,08068000,"W Fk San Jacinto Rv nr Conroe, TX",828.0000000,30.2446575,-95.4571609
274,1468106,08068090,"W Fk San Jacinto Rv abv Lk Houston nr Porter, TX",962.0000000,30.0860519,-95.2999344
275,1508043,08068500,"Spring Ck nr Spring, TX",409.0000000,30.1104946,-95.4363251
276,1508047,08068275,"Spring Ck nr Tomball, TX",186.0000000,30.1199398,-95.6460571
277,1508279,08068325,"Willow Ck nr Tomball, TX",41.0000000,30.1054955,-95.5466080
278,1508289,08069000,"Cypress Ck nr Westfield, TX",285.0000000,30.0357761,-95.4288254
279,1508295,08068900,"Cypress Ck at Stuebner-Airline Rd nr Westfield, TX",248.0000000,30.0066109,-95.5118866
280,1509175,08068800,"Cypress Ck at Grant Rd nr Cypress, TX",214.0000000,29.9735565,-95.5985565
281,1509209,08068740,"Cypress Ck at House-Hahl Rd nr Cypress, TX",131.0000000,29.9591122,-95.7177277
282,1508045,08068450,"Panther Br nr Spring, TX",34.5000000,30.1343822,-95.4777145
283,1507967,08068400,"Panther Br at Gosling Rd, The Woodlands, TX",25.8999996,30.1921597,-95.4838257
284,1508263,08068390,"Bear Br at Research Blvd, The Woodlands, TX",15.3999996,30.1905556,-95.4911118
285,1508121,08068780,"Little Cypress Ck nr Cypress, TX",41.0000000,30.0160542,-95.6974487
286,1520249,08070500,"Caney Ck nr Splendora, TX",105.0000000,30.2596588,-95.3024368
287,1440227,08074150,"Cole Ck at Deihl Rd, Houston, TX",7.5000000,29.8513374,-95.4879990
288,1438283,08075900,"Greens Bayou nr US Hwy 75 nr Houston, TX",36.5999985,29.9568882,-95.4179916
289,1440183,08076000,"Greens Bayou nr Houston, TX",68.6999969,29.9182777,-95.3068771
290,1440291,08074500,"Whiteoak Bayou at Houston, TX",95.0999985,29.7752285,-95.3971634
291,1438725,08074020,"Whiteoak Bayou at Alabonson Rd, Houston, TX",34.5000000,29.8707809,-95.4804993
292,1439377,08073700,"Buffalo Bayou at Piney Point, TX",299.0000000,29.7468967,-95.5235519
293,1439357,08073600,"Buffalo Bayou at W Belt Dr, Houston, TX",290.0000000,29.7621727,-95.5577240
294,1439317,08073500,"Buffalo Bayou nr Addicks, TX",277.0000000,29.7618961,-95.6057816
295,1440385,08075000,"Brays Bayou at Houston, TX",94.9000015,29.6971741,-95.4121628
296,1439635,08074810,"Brays Bayou at Gessner Dr, Houston, TX",52.5000000,29.6727314,-95.5282745
297,1439495,08074760,"Brays Bayou at Alief, TX",15.0000000,29.7091198,-95.5830002
298,1440395,08074800,"Keegans Bayou at Roark Rd nr Houston, TX",12.6999998,29.6566219,-95.5621643
299,1440277,08075770,"Hunting Bayou at IH 610, Houston, TX",16.1000004,29.7932816,-95.2679901
300,1439055,08075763,"Hunting Bayou at Hoffman St, Houston, TX",7.2100000,29.8088379,-95.3132706
301,1439229,08074540,"Little Whiteoak Bayou at Trimble St, Houston, TX",18.1000004,29.7927780,-95.3680573
302,1439685,08075500,"Sims Bayou at Houston, TX",63.0000000,29.6743965,-95.2893829
303,1439761,08075400,"Sims Bayou at Hiram Clarke St, Houston, TX",20.2000008,29.6188431,-95.4460526
304,1440245,08074250,"Brickhouse Gully at Costa Rica St, Houston, TX",11.3999996,29.8280048,-95.4693832
305,1440211,08072760,"Langham Ck at W Little York Rd nr Addicks, TX",24.6000004,29.8671703,-95.6466141
306,1438277,08075780,"Greens Bayou at Cutten Rd nr Houston, TX",8.6499996,29.9491119,-95.5196609
307,1438379,08076180,"Garners Bayou nr Humble, TX",31.0000000,29.9338608,-95.2339630
308,1438737,08076500,"Halls Bayou at Houston, TX",28.7000008,29.8618908,-95.3349380
309,1440237,08072730,"Bear Ck nr Barker, TX",21.5000000,29.8307819,-95.6868896
310,1562342,08076997,"TCEQQW Clear Ck at Mykawa St nr Pearland, TX",32.7000008,29.5968990,-95.2974396
311,1566188,08078000,"Chocolate Bayou nr Alvin, TX",87.6999969,29.3715439,-95.3230438
312,3123676,08116400,"Dry Ck nr Rosenberg, TX",8.6499996,29.5119057,-95.7468948
313,3124642,08116650,"Brazos Rv nr Rosharon, TX",45339.0000000,29.3496857,-95.5824432
314,3123784,08114000,"Brazos Rv at Richmond, TX",45107.0000000,29.5824585,-95.7577286
315,1509241,08068720,"Cypress Ck at Katy-Hockley Rd nr Hockley, TX",110.0000000,29.9502239,-95.8082809
316,1440311,08072300,"Buffalo Bayou nr Katy, TX",63.2999992,29.7432861,-95.8068924
317,3122466,08111700,"Mill Ck nr Bellville, TX",376.0000000,29.8810616,-96.2052383
318,3124582,08115000,"Big Ck nr Needville, TX",42.7999992,29.4766293,-95.8127289
319,3121538,08111500,"Brazos Rv nr Hempstead, TX",43880.0000000,30.1291065,-96.1877365
320,3764246,08162000,"Colorado Rv at Wharton, TX",42003.0000000,29.3091373,-96.1038513
321,1607520,08117500,"San Bernard Rv nr Boling, TX",727.0000000,29.3135796,-95.8938446
322,5570395,08109700,"Middle Yegua Ck nr Dime Box, TX",236.0000000,30.3393784,-96.9047012
323,5570685,08110000,"Yegua Ck nr Somerville, TX",1009.0000000,30.3218765,-96.5074692
324,5791670,08160800,"Redgate Ck nr Columbus, TX",17.2999992,29.7991199,-96.5321960
325,5791934,08161000,"Colorado Rv at Columbus, TX",41640.0000000,29.7063446,-96.5369186
326,5791848,08160400,"Colorado Rv abv La Grange, TX",40874.0000000,29.9124470,-96.9038696
327,7846049,08164300,"Navidad Rv nr Hallettsville, TX",332.0000000,29.4669075,-96.8127594
328,5790058,08159500,"Colorado Rv at Smithville, TX",40371.0000000,30.0127201,-97.1619339
329,5790218,08159200,"Colorado Rv at Bastrop, TX",39979.0000000,30.1046619,-97.3194351
330,7841703,08163500,"Lavaca Rv at Hallettsville, TX",108.0000000,29.4432964,-96.9449844
331,1622763,08174600,"Peach Ck bl Dilworth, TX",460.0000000,29.4741287,-97.3166580
332,5781313,08156910,"Waller Ck at Koenig Lane, Austin, TX",1.0900000,30.3227787,-97.7227783
333,5781345,08158920,"Williamson Ck at Oak Hill, TX",6.3000002,30.2352085,-97.8602829
334,5781353,08158927,"Kincheon Br at William Cannon Blvd, Austin, TX",6.7300000,30.2124729,-97.8288574
335,5781709,08155541,"W Bouldin Ck at Oltorf Rd, Austin, TX",1.7700000,30.2466660,-97.7691650
336,5781285,08158600,"Walnut Ck at Webberville Rd, Austin, TX",51.2999992,30.2832642,-97.6550064
337,5781711,08155400,"Barton Ck abv Barton Spgs at Austin, TX",125.0000000,30.2635422,-97.7722244
338,5781337,08155300,"Barton Ck at Loop 360, Austin, TX",116.0000000,30.2446537,-97.8022308
339,5781325,08155240,"Barton Ck at Lost Ck Blvd nr Austin, TX",107.0000000,30.2740955,-97.8447266
340,5781265,08155200,"Barton Ck at SH 71 nr Oak Hill, TX",89.6999969,30.2963161,-97.9255676
341,5781369,08159000,"Onion Ck at US Hwy 183, Austin, TX",321.0000000,30.1779900,-97.6886139
342,5781407,08158860,"Slaughter Ck at FM 2304 nr Austin, TX",23.1000004,30.1621552,-97.8322296
343,5781373,08158840,"Slaughter Ck at FM 1826 nr Austin, TX",8.2399998,30.2090969,-97.9033432
344,5781431,08158827,"Onion Ck at Twin Creeks Rd nr Manchaca, TX",181.0000000,30.1263237,-97.8211136
345,5781731,08158970,"Williamson Ck at Jimmy Clay Rd, Austin, TX",27.6000004,30.1893787,-97.7325058
346,5781961,08158000,"Colorado Rv at Austin, TX",39009.0000000,30.2461395,-97.6800537
347,5781319,08158030,"Boggy Ck at Manor Rd, Austin, TX",1.6700000,30.2861118,-97.7086105
348,5781291,08158045,"Ft Br Boggy Ck at Manor Rd, Austin, TX",1.4700000,30.3005562,-97.6855545
349,5781703,08156800,"Shoal Ck at W 12th St, Austin, TX",12.3000002,30.2765980,-97.7502823
350,5781893,08155500,"Barton Spgs at Austin, TX",0.0000000,30.2635422,-97.7713928
351,1620877,08169792,"Guadalupe Rv at FM 1117 nr Seguin, TX",1957.0000000,29.5361671,-97.8809433
352,1622713,08173900,"Guadalupe Rv at Gonzales, TX",3490.0000000,29.4844036,-97.4502716
353,1631587,08173000,"Plum Ck nr Luling, TX",309.0000000,29.6996727,-97.6036072
354,1631087,08172400,"Plum Ck at Lockhart, TX",112.0000000,29.9229984,-97.6791687
355,1631387,08172000,"San Marcos Rv at Luling, TX",838.0000000,29.6663399,-97.6508331
356,1631023,08171300,"Blanco Rv nr Kyle, TX",412.0000000,29.9793835,-97.9100037
357,5781401,08158810,"Bear Ck bl FM 1826 nr Driftwood, TX",12.1999998,30.1554871,-97.9400101
358,5780099,08158700,"Onion Ck nr Driftwood, TX",124.0000000,30.0829887,-98.0077896
359,5786075,08153500,"Pedernales Rv nr Johnson City, TX",901.0000000,30.2918663,-98.3994675
360,3589120,08167500,"Guadalupe Rv nr Spring Branch, TX",1315.0000000,29.8604965,-98.3836288
361,1619595,08167800,"Guadalupe Rv at Sattler, TX",1436.0000000,29.8591080,-98.1800079
362,1619649,08169000,"Comal Rv at New Braunfels, TX",130.0000000,29.7060585,-98.1225052
363,1619663,08168797,"Dry Comal Ck at Loop 337 nr New Braunfels, TX",107.0000000,29.6879997,-98.1548309
364,1620031,08168500,"Guadalupe Rv abv Comal Rv at New Braunfels, TX",1518.0000000,29.7149467,-98.1100082
365,1629555,08171290,"Blanco Rv at Halifax Rch nr Kyle, TX",391.0000000,30.0055561,-97.9524994
366,1630223,08171000,"Blanco Rv at Wimberley, TX",355.0000000,29.9943810,-98.0888977
367,1631099,08170500,"San Marcos Rv at San Marcos, TX",48.9000015,29.8891087,-97.9341736
368,10840488,08178800,"Salado Ck at Loop 13, San Antonio, TX",189.0000000,29.3571796,-98.4127960
369,10840232,08178700,"Salado Ck at Loop 410, San Antonio, TX",137.0000000,29.5160637,-98.4311295
370,10840502,08178565,"San Antonio Rv at Loop 410, San Antonio, TX",125.0000000,29.3221817,-98.4502945
371,10840810,08177700,"Olmos Ck at Dresden Dr, San Antonio, TX",21.2000008,29.4991188,-98.5102921
372,10840818,08178000,"San Antonio Rv at San Antonio, TX",41.7999992,29.4096775,-98.4950180
373,7850687,08185065,"Cibolo Ck nr Saint Hedwig, TX",306.0000000,29.5014439,-98.1862488
374,7851041,08185000,"Cibolo Ck at Selma, TX",274.0000000,29.5941162,-98.3111267
375,5785479,08152900,"Pedernales Rv nr Fredericksburg, TX",369.0000000,30.2204819,-98.8697586
376,3589508,08167000,"Guadalupe Rv at Comfort, TX",839.0000000,29.9652386,-98.8971634
377,10840230,08178593,"Salado Ck at Blanco Rd. San Antonio, Tx",31.7999992,29.5638618,-98.5196686
378,10836388,08181480,"Leon Ck at IH 35, San Antonio, TX",219.0000000,29.3299580,-98.5841827
379,10836042,08180720,"Medina Rv nr Von Ormy, TX",900.0000000,29.2952366,-98.6422424
380,10835974,08180700,"Medina Rv nr Macdona, TX",885.0000000,29.3349571,-98.6897430
381,10833740,08178880,"Medina Rv at Bandera, TX",328.0000000,29.7238350,-99.0700378
382,10835030,08181400,"Helotes Ck at Helotes, TX",15.0000000,29.5785618,-98.6916885
383,7850595,08183900,"Cibolo Ck nr Boerne, TX",68.4000015,29.7749882,-98.7094727
384,3587616,08166250,"Guadalupe Rv nr Center Point, TX",553.0000000,29.9877777,-99.1100006
385,3585626,08166140,"Guadalupe Rv abv Bear Ck at Kerrville, TX",494.0000000,30.0696545,-99.1953201
386,3585554,08166000,"Johnson Ck nr Ingram, TX",114.0000000,30.1002064,-99.2831039
387,3586192,08165500,"Guadalupe Rv at Hunt, TX",288.0000000,30.0699310,-99.3217087
388,3585678,08165300,"N Fk Guadalupe Rv nr Hunt, TX",169.0000000,30.0640984,-99.3869934
389,3585724,08166200,"Guadalupe Rv at Kerrville, TX",510.0000000,30.0532665,-99.1633759
390,10655685,08200720,"Hondo Ck at SH 173 nr Hondo, TX",157.0000000,29.3761120,-99.1166687
391,10654651,08200000,"Hondo Ck nr Tarpley, TX",95.5999985,29.5700302,-99.2476883
392,10655687,08202700,"Seco Ck at Rowe Rh nr D'Hanis, TX",168.0000000,29.3707886,-99.2878189
393,10653905,08201500,"Seco Ck at Miller Rh nr Utopia, TX",45.0000000,29.5732841,-99.4030991
394,10653947,08200977,"Middle Verde Ck at SH 173 nr Bandera, TX",38.9000015,29.5677776,-99.0969467
395,10646003,08198500,"Sabinal Rv at Sabinal, TX",241.0000000,29.3143063,-99.4804688
396,10645747,08198000,"Sabinal Rv nr Sabinal, TX",206.0000000,29.4910641,-99.4928207
397,10645755,08195000,"Frio Rv at Concan, TX",389.0000000,29.4885654,-99.7047729
398,10644541,08196000,"Dry Frio Rv nr Reagan Wells, TX",126.0000000,29.5046749,-99.7814484
399,7872253,08190000,"Nueces Rv at Laguna, TX",737.0000000,29.4285660,-99.9972839
400,7869629,0818999010,"Nueces Rv nr Barksdale, TX",351.0000000,29.7188339,-100.0395737
401,7876116,08190500,"W Nueces Rv nr Brackettville, TX",694.0000000,29.4810829,-100.2391663
402,299935,08376300,"Sanderson Ck at Sanderson, TX",195.0000000,30.1285191,-102.3848648
403,333056,08447300,"Pecos Rv at Brotherton Rh nr Pandale, TX",42169.0000000,30.3139992,-101.7415543
404,945050169,09470500,"SAN PEDRO RIVER AT PALOMINAS, AZ.",737.0000000,31.3801003,-110.1111908
405,15907959,09480500,"SANTA CRUZ RIVER NEAR NOGALES, AZ.",533.0000000,31.3445435,-110.8514709
406,15907945,09481000,"NOGALES WASH AT NOGALES, AZ",29.2999992,31.3432713,-110.9316711
407,20372805,09537500,"WHITEWATER DRAW NEAR DOUGLAS, AZ.",1023.0000000,31.3523254,-109.5850677
408,3213331,08446500,"Pecos Rv nr Girvin, TX",37300.0000000,31.1132030,-102.4176407
409,3212475,08437710,"Pecos Rv at RR 1776 nr Grandfalls, TX",34740.0000000,31.3668060,-103.0059891
410,20749139,08433000,"Barrilla Draw nr Saragosa, TX",612.0000000,30.9579277,-103.4596176
411,332712,08447000,"Pecos Rv nr Sheffield, TX",40685.0000000,30.6596146,-101.7701263
412,3158167,08447020,"Independence Ck nr Sheffield, TX",763.0000000,30.4521217,-101.7331772
413,5702807,08128000,"S Concho Rv at Christoval, TX",413.0000000,31.1871128,-100.5020370
414,5702253,08131400,"Pecan Ck nr San Angelo, TX",81.0999985,31.3090534,-100.4459229
415,5702879,08130700,"Spring Ck abv Twin Buttes Res nr San Angelo, TX",688.0000000,31.3309975,-100.6009293
416,5747704,08144500,"San Saba Rv at Menard, TX",1135.0000000,30.9190617,-99.7856216
417,5761759,08148500,"N Llano Rv nr Junction, TX",914.0000000,30.5174103,-99.8061752
418,5770577,08150000,"Llano Rv nr Junction, TX",1854.0000000,30.5043545,-99.7345123
419,5753504,08145000,"Brady Ck at Brady, TX",588.0000000,31.1382236,-99.3350525
420,5746512,08146000,"San Saba Rv at San Saba, TX",3046.0000000,31.2132225,-98.7194901
421,5769807,08150700,"Llano Rv nr Mason, TX",3247.0000000,30.6607361,-99.1092148
422,5770545,08150800,"Beaver Ck nr Mason, TX",215.0000000,30.6435146,-99.0958862
423,5756726,08147000,"Colorado Rv nr San Saba, TX",31217.0000000,31.2179451,-98.5644836
424,5757354,08152000,"Sandy Ck nr Kingsland, TX",346.0000000,30.5576897,-98.4722519
425,5771725,08151500,"Llano Rv at Llano, TX",4197.0000000,30.7512894,-98.6697617
426,2580511,08101000,"Cowhouse Ck at Pidcoke, TX",455.0000000,31.2848911,-97.8850250
427,5586798,08103800,"Lampasas Rv nr Kempner, TX",818.0000000,31.0793400,-98.0166931
428,5587890,08103900,"S Fk Rocky Ck nr Briggs, TX",33.2999992,30.9115677,-98.0369644
429,5670841,08105095,"Berry Ck at Airport Rd nr Georgetown, TX",71.4000015,30.7032471,-97.6663971
430,5670899,08104700,"N Fk San Gabriel Rv nr Georgetown, TX",248.0000000,30.6618595,-97.7114029
431,5670825,0810464660,"N Fk San Gabriel Rv at Reagan Blvd nr Leander, TX",210.0000000,30.6977501,-97.8492203
432,5671579,08104900,"S Fk San Gabriel Rv at Georgetown, TX",133.0000000,30.6257496,-97.6911240
433,5781203,08158380,"Little Walnut Ck at Georgian Dr, Austin, TX",5.2199998,30.3543720,-97.6980591
434,5781217,08158200,"Walnut Ck at Dessau Rd, Austin, TX",26.2000008,30.3752041,-97.6605606
435,5781189,08154700,"Bull Ck at Loop 360 nr Austin, TX",22.2999992,30.3721485,-97.7847290
436,5781223,08156675,"Shoal Ck at Silverway Dr, Austin, TX",5.5900002,30.3541660,-97.7388916
437,2572116,08102500,"Leon Rv nr Belton, TX",3582.0000000,31.0701790,-97.4413986
438,5587556,08104100,"Lampasas Rv nr Belton, TX",1321.0000000,31.0018482,-97.4925079
439,5592244,08104500,"Little Rv nr Little River, TX",5228.0000000,30.9665718,-97.3461151
440,5670795,08105700,"San Gabriel Rv at Laneport, TX",738.0000000,30.6943607,-97.2788849
441,5670779,08105505,"Willis Ck nr Granger, TX",57.7999992,30.7021675,-97.4341660
442,5555300,08098300,"Little Pond Ck nr Burlington, TX",23.0000000,31.0265732,-96.9883194
443,5558060,08108700,"Brazos Rv at SH 21 nr Bryan, TX",39049.0000000,30.6268673,-96.5441360
444,5555562,08098290,"Brazos Rv nr Highbank, TX",30436.0000000,31.1340714,-96.8249817
445,5570225,08110100,"Davidson Ck nr Lyons, TX",195.0000000,30.4196510,-96.5402451
446,5570253,08109800,"E Yegua Ck nr Dime Box, TX",244.0000000,30.4074306,-96.8174820
447,5593046,08108250,"Big Elm Ck at SH 77 nr Cameron, TX",314.0000000,30.9032440,-96.9791565
448,5593118,08106500,"Little Rv nr Cameron, TX",7065.0000000,30.8351898,-96.9466476
449,5592482,08106350,"Little Rv nr Rockdale, TX",6959.0000000,30.7607479,-97.0138779
450,5577121,08110800,"Navasota Rv at Old Spanish Rd nr Bryan, TX",1287.0000000,30.9737988,-96.2416306
451,5575763,08110500,"Navasota Rv nr Easterly, TX",968.0000000,31.1701813,-96.2977448
452,1491202,08065800,"Bedias Ck nr Madisonville, TX",321.0000000,30.8847218,-95.7777786
453,1484774,08065350,"Trinity Rv nr Crockett, TX",13911.0000000,31.3385124,-95.6563416
454,1467944,08067650,"W Fk San Jacinto Rv bl Lk Conroe nr Conroe, TX",451.0000000,30.3421535,-95.5429993
455,1465746,08067548,"W Fk San Jacinto Rv nr Huntsville, TX",84.9000015,30.6460304,-95.6752243
456,1487570,08066200,"Long King Ck at Livingston, TX",141.0000000,30.7163067,-94.9588242
457,1487840,08066250,"Trinity Rv nr Goodrich, TX",16844.0000000,30.5721455,-94.9488220
458,1520007,08070000,"E Fk San Jacinto Rv nr Cleveland, TX",325.0000000,30.3365974,-95.1041031
459,1079041,08033000,"Neches Rv nr Diboll, TX",2724.0000000,31.1329651,-94.8099289
460,1109655,08033500,"Neches Rv nr Rockland, TX",3636.0000000,31.0249996,-94.3994446
461,1494036,08066300,"Menard Ck nr Rye, TX",152.0000000,30.4813881,-94.7797241
462,1513293,08066500,"Trinity Rv at Romayor, TX",17186.0000000,30.4252071,-94.8507614
463,1114207,08041000,"Neches Rv at Evadale, TX",7951.0000000,30.3557644,-94.0932388
464,1111453,08040600,"Neches Rv nr Town Bluff, TX",7574.0000000,30.7910366,-94.1510239
465,1159329,08039100,"Ayish Bayou nr San Augustine, TX",89.0000000,31.3962955,-94.1510315
466,1166409,08041500,"Village Ck nr Kountze, TX",860.0000000,30.3979855,-94.2635193
467,8330800,08028500,"Sabine Rv nr Bon Wier, TX",8229.0000000,30.7471447,-93.6085052
468,8329788,08026000,"Sabine Rv nr Burkeville, TX",7482.0000000,31.0640793,-93.5196152
469,8330722,08029500,"Big Cow Ck nr Newton, TX",128.0000000,30.8188896,-93.7855530
470,8328658,08025360,"Sabine Rv at Toledo Bd Res nr Burkeville, TX",7178.0000000,31.1737995,-93.5660095
471,8329634,08025500,"Bayou Toro near Toro, LA",148.0000000,31.3071270,-93.5157318
472,15078776,08014800,"Bundick Creek near DeRidder, LA",120.0000000,30.8188057,-93.2301636
473,8330660,08028000,"Bayou Anacoco near Rosepine, LA",365.0000000,30.9529705,-93.3529434
474,15085965,08015500,"Calcasieu River near Kinder, LA",1700.0000000,30.5025558,-92.9154129
475,15078398,08014500,"Ouiska Chitto Creek Near Oberlin, LA",510.0000000,30.6987495,-92.8931961
476,15139713,08012000,"Bayou Nezpique near Basile, LA",527.0000000,30.4807777,-92.6317520
477,15085713,08013500,"Calcasieu River near Oberlin, LA",753.0000000,30.6404762,-92.8140335
478,15085941,08013000,"Calcasieu River nr Glenmora, LA",499.0000000,30.9966660,-92.6736145
479,15147890,07382000,"Bayou Cocodrie near Clearwater, LA",240.0000000,31.0002785,-92.3802795
480,15140365,08010000,"Bayou Des Cannes near Eunice, LA",131.0000000,30.4828892,-92.4906921
481,15148368,07382500,"Bayou Courtableau at Washington, LA",715.0000000,30.6182518,-92.0556717
482,15143238,07383500,"Bayou Des Glaises Diversion Ch. at Moreauville, LA",270.0000000,31.0332432,-91.9826202
483,15169531,07381490,"Atchafalaya River at Simmesport, LA",87570.0000000,30.9825001,-91.7983322
484,19406818,07381482,Old River Outflow Channel below Hydropower Channel,0.0000000,31.0667496,-91.6482773
485,19112978,07292500,"HOMOCHITTO RIVER AT ROSETTA, MS",787.0000000,31.3247223,-91.1094437
486,19104913,07295000,"BUFFALO RIVER NR WOODVILLE, MS",180.0000000,31.2269440,-91.2955551
