feature_id,site_no,site_name,da_sqkm,lat_reachCent,lon_reachCent
1508047,8068275,"Spring Ck nr Tomball, TX",186,30.1199398,-95.6460571
1508279,8068325,"Willow Ck nr Tomball, TX",41,30.1054955,-95.546608
1508289,8069000,"Cypress Ck nr Westfield, TX",285,30.0357761,-95.4288254
1508295,8068900,"Cypress Ck at Stuebner-Airline Rd nr Westfield, TX",248,30.0066109,-95.5118866
1509175,8068800,"Cypress Ck at Grant Rd nr Cypress, TX",214,29.9735565,-95.5985565
1509209,8068740,"Cypress Ck at House-Hahl Rd nr Cypress, TX",131,29.9591122,-95.7177277
1508045,8068450,"Panther Br nr Spring, TX",34.5,30.1343822,-95.4777145
1507967,8068400,"Panther Br at Gosling Rd, The Woodlands, TX",25.8999996,30.1921597,-95.4838257
1508263,8068390,"Bear Br at Research Blvd, The Woodlands, TX",15.3999996,30.1905556,-95.4911118
1508121,8068780,"Little Cypress Ck nr Cypress, TX",41,30.0160542,-95.6974487
1520249,8070500,"Caney Ck nr Splendora, TX",105,30.2596588,-95.3024368
1440227,8074150,"Cole Ck at Deihl Rd, Houston, TX",7.5,29.8513374,-95.487999
1438283,8075900,"Greens Bayou nr US Hwy 75 nr Houston, TX",36.5999985,29.9568882,-95.4179916
1440183,8076000,"Greens Bayou nr Houston, TX",68.6999969,29.9182777,-95.3068771
1440291,8074500,"Whiteoak Bayou at Houston, TX",95.0999985,29.7752285,-95.3971634
1438725,8074020,"Whiteoak Bayou at Alabonson Rd, Houston, TX",34.5,29.8707809,-95.4804993
1439377,8073700,"Buffalo Bayou at Piney Point, TX",299,29.7468967,-95.5235519
1439357,8073600,"Buffalo Bayou at W Belt Dr, Houston, TX",290,29.7621727,-95.557724
1439317,8073500,"Buffalo Bayou nr Addicks, TX",277,29.7618961,-95.6057816
1440385,8075000,"Brays Bayou at Houston, TX",94.9000015,29.6971741,-95.4121628
1439635,8074810,"Brays Bayou at Gessner Dr, Houston, TX",52.5,29.6727314,-95.5282745
1439495,8074760,"Brays Bayou at Alief, TX",15,29.7091198,-95.5830002
1440395,8074800,"Keegans Bayou at Roark Rd nr Houston, TX",12.6999998,29.6566219,-95.5621643
1440277,8075770,"Hunting Bayou at IH 610, Houston, TX",16.1000004,29.7932816,-95.2679901
1439055,8075763,"Hunting Bayou at Hoffman St, Houston, TX",7.21,29.8088379,-95.3132706
1439229,8074540,"Little Whiteoak Bayou at Trimble St, Houston, TX",18.1000004,29.792778,-95.3680573
1439685,8075500,"Sims Bayou at Houston, TX",63,29.6743965,-95.2893829
1439761,8075400,"Sims Bayou at Hiram Clarke St, Houston, TX",20.2000008,29.6188431,-95.4460526
1440245,8074250,"Brickhouse Gully at Costa Rica St, Houston, TX",11.3999996,29.8280048,-95.4693832
1440211,8072760,"Langham Ck at W Little York Rd nr Addicks, TX",24.6000004,29.8671703,-95.6466141
1438277,8075780,"Greens Bayou at Cutten Rd nr Houston, TX",8.6499996,29.9491119,-95.5196609
1438379,8076180,"Garners Bayou nr Humble, TX",31,29.9338608,-95.233963
1438737,8076500,"Halls Bayou at Houston, TX",28.7000008,29.8618908,-95.334938
1440237,8072730,"Bear Ck nr Barker, TX",21.5,29.8307819,-95.6868896
1562342,8076997,"TCEQQW Clear Ck at Mykawa St nr Pearland, TX",32.7000008,29.596899,-95.2974396
1566188,8078000,"Chocolate Bayou nr Alvin, TX",87.6999969,29.3715439,-95.3230438
3123676,8116400,"Dry Ck nr Rosenberg, TX",8.6499996,29.5119057,-95.7468948
3124642,8116650,"Brazos Rv nr Rosharon, TX",45339,29.3496857,-95.5824432
3123784,8114000,"Brazos Rv at Richmond, TX",45107,29.5824585,-95.7577286
1509241,8068720,"Cypress Ck at Katy-Hockley Rd nr Hockley, TX",110,29.9502239,-95.8082809
1440311,8072300,"Buffalo Bayou nr Katy, TX",63.2999992,29.7432861,-95.8068924
3122466,8111700,"Mill Ck nr Bellville, TX",376,29.8810616,-96.2052383
3124582,8115000,"Big Ck nr Needville, TX",42.7999992,29.4766293,-95.8127289
3121538,8111500,"Brazos Rv nr Hempstead, TX",43880,30.1291065,-96.1877365
3764246,8162000,"Colorado Rv at Wharton, TX",42003,29.3091373,-96.1038513
1607520,8117500,"San Bernard Rv nr Boling, TX",727,29.3135796,-95.8938446
5570395,8109700,"Middle Yegua Ck nr Dime Box, TX",236,30.3393784,-96.9047012
5570685,8110000,"Yegua Ck nr Somerville, TX",1009,30.3218765,-96.5074692
5791670,8160800,"Redgate Ck nr Columbus, TX",17.2999992,29.7991199,-96.532196
5791934,8161000,"Colorado Rv at Columbus, TX",41640,29.7063446,-96.5369186
5791848,8160400,"Colorado Rv abv La Grange, TX",40874,29.912447,-96.9038696
7846049,8164300,"Navidad Rv nr Hallettsville, TX",332,29.4669075,-96.8127594
5790058,8159500,"Colorado Rv at Smithville, TX",40371,30.0127201,-97.1619339
5790218,8159200,"Colorado Rv at Bastrop, TX",39979,30.1046619,-97.3194351
7841703,8163500,"Lavaca Rv at Hallettsville, TX",108,29.4432964,-96.9449844
1622763,8174600,"Peach Ck bl Dilworth, TX",460,29.4741287,-97.316658
5781313,8156910,"Waller Ck at Koenig Lane, Austin, TX",1.09,30.3227787,-97.7227783
5781345,8158920,"Williamson Ck at Oak Hill, TX",6.3000002,30.2352085,-97.8602829
5781353,8158927,"Kincheon Br at William Cannon Blvd, Austin, TX",6.73,30.2124729,-97.8288574
5781709,8155541,"W Bouldin Ck at Oltorf Rd, Austin, TX",1.77,30.246666,-97.769165
5781285,8158600,"Walnut Ck at Webberville Rd, Austin, TX",51.2999992,30.2832642,-97.6550064
5781711,8155400,"Barton Ck abv Barton Spgs at Austin, TX",125,30.2635422,-97.7722244
5781337,8155300,"Barton Ck at Loop 360, Austin, TX",116,30.2446537,-97.8022308
5781325,8155240,"Barton Ck at Lost Ck Blvd nr Austin, TX",107,30.2740955,-97.8447266
5781265,8155200,"Barton Ck at SH 71 nr Oak Hill, TX",89.6999969,30.2963161,-97.9255676
5781369,8159000,"Onion Ck at US Hwy 183, Austin, TX",321,30.17799,-97.6886139
5781407,8158860,"Slaughter Ck at FM 2304 nr Austin, TX",23.1000004,30.1621552,-97.8322296
5781373,8158840,"Slaughter Ck at FM 1826 nr Austin, TX",8.2399998,30.2090969,-97.9033432
5781431,8158827,"Onion Ck at Twin Creeks Rd nr Manchaca, TX",181,30.1263237,-97.8211136
5781731,8158970,"Williamson Ck at Jimmy Clay Rd, Austin, TX",27.6000004,30.1893787,-97.7325058
5781961,8158000,"Colorado Rv at Austin, TX",39009,30.2461395,-97.6800537
5781319,8158030,"Boggy Ck at Manor Rd, Austin, TX",1.67,30.2861118,-97.7086105
5781291,8158045,"Ft Br Boggy Ck at Manor Rd, Austin, TX",1.47,30.3005562,-97.6855545
5781703,8156800,"Shoal Ck at W 12th St, Austin, TX",12.3000002,30.276598,-97.7502823
5781893,8155500,"Barton Spgs at Austin, TX",0,30.2635422,-97.7713928
1620877,8169792,"Guadalupe Rv at FM 1117 nr Seguin, TX",1957,29.5361671,-97.8809433
1622713,8173900,"Guadalupe Rv at Gonzales, TX",3490,29.4844036,-97.4502716
1631587,8173000,"Plum Ck nr Luling, TX",309,29.6996727,-97.6036072
1631087,8172400,"Plum Ck at Lockhart, TX",112,29.9229984,-97.6791687
1631387,8172000,"San Marcos Rv at Luling, TX",838,29.6663399,-97.6508331
1631023,8171300,"Blanco Rv nr Kyle, TX",412,29.9793835,-97.9100037
5781401,8158810,"Bear Ck bl FM 1826 nr Driftwood, TX",12.1999998,30.1554871,-97.9400101
5780099,8158700,"Onion Ck nr Driftwood, TX",124,30.0829887,-98.0077896
5786075,8153500,"Pedernales Rv nr Johnson City, TX",901,30.2918663,-98.3994675
3589120,8167500,"Guadalupe Rv nr Spring Branch, TX",1315,29.8604965,-98.3836288
1619595,8167800,"Guadalupe Rv at Sattler, TX",1436,29.859108,-98.1800079
1619649,8169000,"Comal Rv at New Braunfels, TX",130,29.7060585,-98.1225052
1619663,8168797,"Dry Comal Ck at Loop 337 nr New Braunfels, TX",107,29.6879997,-98.1548309
1620031,8168500,"Guadalupe Rv abv Comal Rv at New Braunfels, TX",1518,29.7149467,-98.1100082
1629555,8171290,"Blanco Rv at Halifax Rch nr Kyle, TX",391,30.0055561,-97.9524994
1630223,8171000,"Blanco Rv at Wimberley, TX",355,29.994381,-98.0888977
1631099,8170500,"San Marcos Rv at San Marcos, TX",48.9000015,29.8891087,-97.9341736
10840488,8178800,"Salado Ck at Loop 13, San Antonio, TX",189,29.3571796,-98.412796
10840232,8178700,"Salado Ck at Loop 410, San Antonio, TX",137,29.5160637,-98.4311295
10840502,8178565,"San Antonio Rv at Loop 410, San Antonio, TX",125,29.3221817,-98.4502945
10840810,8177700,"Olmos Ck at Dresden Dr, San Antonio, TX",21.2000008,29.4991188,-98.5102921
10840818,8178000,"San Antonio Rv at San Antonio, TX",41.7999992,29.4096775,-98.495018
7850687,8185065,"Cibolo Ck nr Saint Hedwig, TX",306,29.5014439,-98.1862488
7851041,8185000,"Cibolo Ck at Selma, TX",274,29.5941162,-98.3111267
5785479,8152900,"Pedernales Rv nr Fredericksburg, TX",369,30.2204819,-98.8697586
3589508,8167000,"Guadalupe Rv at Comfort, TX",839,29.9652386,-98.8971634
10840230,8178593,"Salado Ck at Blanco Rd. San Antonio, Tx",31.7999992,29.5638618,-98.5196686
10836388,8181480,"Leon Ck at IH 35, San Antonio, TX",219,29.329958,-98.5841827
10836042,8180720,"Medina Rv nr Von Ormy, TX",900,29.2952366,-98.6422424
10835974,8180700,"Medina Rv nr Macdona, TX",885,29.3349571,-98.689743
10833740,8178880,"Medina Rv at Bandera, TX",328,29.723835,-99.0700378
10835030,8181400,"Helotes Ck at Helotes, TX",15,29.5785618,-98.6916885
7850595,8183900,"Cibolo Ck nr Boerne, TX",68.4000015,29.7749882,-98.7094727
3587616,8166250,"Guadalupe Rv nr Center Point, TX",553,29.9877777,-99.1100006
3585626,8166140,"Guadalupe Rv abv Bear Ck at Kerrville, TX",494,30.0696545,-99.1953201
3585554,8166000,"Johnson Ck nr Ingram, TX",114,30.1002064,-99.2831039
3586192,8165500,"Guadalupe Rv at Hunt, TX",288,30.069931,-99.3217087
3585678,8165300,"N Fk Guadalupe Rv nr Hunt, TX",169,30.0640984,-99.3869934
3585724,8166200,"Guadalupe Rv at Kerrville, TX",510,30.0532665,-99.1633759
10655685,8200720,"Hondo Ck at SH 173 nr Hondo, TX",157,29.376112,-99.1166687
10654651,8200000,"Hondo Ck nr Tarpley, TX",95.5999985,29.5700302,-99.2476883
10655687,8202700,"Seco Ck at Rowe Rh nr D'Hanis, TX",168,29.3707886,-99.2878189
10653905,8201500,"Seco Ck at Miller Rh nr Utopia, TX",45,29.5732841,-99.4030991
10653947,8200977,"Middle Verde Ck at SH 173 nr Bandera, TX",38.9000015,29.5677776,-99.0969467
10646003,8198500,"Sabinal Rv at Sabinal, TX",241,29.3143063,-99.4804688
10645747,8198000,"Sabinal Rv nr Sabinal, TX",206,29.4910641,-99.4928207
10645755,8195000,"Frio Rv at Concan, TX",389,29.4885654,-99.7047729
10644541,8196000,"Dry Frio Rv nr Reagan Wells, TX",126,29.5046749,-99.7814484
7872253,8190000,"Nueces Rv at Laguna, TX",737,29.428566,-99.9972839
7869629,818999010,"Nueces Rv nr Barksdale, TX",351,29.7188339,-100.0395737
7876116,8190500,"W Nueces Rv nr Brackettville, TX",694,29.4810829,-100.2391663
299935,8376300,"Sanderson Ck at Sanderson, TX",195,30.1285191,-102.3848648
333056,8447300,"Pecos Rv at Brotherton Rh nr Pandale, TX",42169,30.3139992,-101.7415543
945050169,9470500,"SAN PEDRO RIVER AT PALOMINAS, AZ.",737,31.3801003,-110.1111908
15907959,9480500,"SANTA CRUZ RIVER NEAR NOGALES, AZ.",533,31.3445435,-110.8514709
15907945,9481000,"NOGALES WASH AT NOGALES, AZ",29.2999992,31.3432713,-110.9316711
20372805,9537500,"WHITEWATER DRAW NEAR DOUGLAS, AZ.",1023,31.3523254,-109.5850677
3213331,8446500,"Pecos Rv nr Girvin, TX",37300,31.113203,-102.4176407
3212475,8437710,"Pecos Rv at RR 1776 nr Grandfalls, TX",34740,31.366806,-103.0059891
20749139,8433000,"Barrilla Draw nr Saragosa, TX",612,30.9579277,-103.4596176
332712,8447000,"Pecos Rv nr Sheffield, TX",40685,30.6596146,-101.7701263
3158167,8447020,"Independence Ck nr Sheffield, TX",763,30.4521217,-101.7331772
5702807,8128000,"S Concho Rv at Christoval, TX",413,31.1871128,-100.502037
5702253,8131400,"Pecan Ck nr San Angelo, TX",81.0999985,31.3090534,-100.4459229
5702879,8130700,"Spring Ck abv Twin Buttes Res nr San Angelo, TX",688,31.3309975,-100.6009293
5747704,8144500,"San Saba Rv at Menard, TX",1135,30.9190617,-99.7856216
5761759,8148500,"N Llano Rv nr Junction, TX",914,30.5174103,-99.8061752
5770577,8150000,"Llano Rv nr Junction, TX",1854,30.5043545,-99.7345123
5753504,8145000,"Brady Ck at Brady, TX",588,31.1382236,-99.3350525
5746512,8146000,"San Saba Rv at San Saba, TX",3046,31.2132225,-98.7194901
5769807,8150700,"Llano Rv nr Mason, TX",3247,30.6607361,-99.1092148
5770545,8150800,"Beaver Ck nr Mason, TX",215,30.6435146,-99.0958862
5756726,8147000,"Colorado Rv nr San Saba, TX",31217,31.2179451,-98.5644836
5757354,8152000,"Sandy Ck nr Kingsland, TX",346,30.5576897,-98.4722519
5771725,8151500,"Llano Rv at Llano, TX",4197,30.7512894,-98.6697617
2580511,8101000,"Cowhouse Ck at Pidcoke, TX",455,31.2848911,-97.885025
5586798,8103800,"Lampasas Rv nr Kempner, TX",818,31.07934,-98.0166931
5587890,8103900,"S Fk Rocky Ck nr Briggs, TX",33.2999992,30.9115677,-98.0369644
5670841,8105095,"Berry Ck at Airport Rd nr Georgetown, TX",71.4000015,30.7032471,-97.6663971
5670899,8104700,"N Fk San Gabriel Rv nr Georgetown, TX",248,30.6618595,-97.7114029
5670825,810464660,"N Fk San Gabriel Rv at Reagan Blvd nr Leander, TX",210,30.6977501,-97.8492203
5671579,8104900,"S Fk San Gabriel Rv at Georgetown, TX",133,30.6257496,-97.691124
5781203,8158380,"Little Walnut Ck at Georgian Dr, Austin, TX",5.2199998,30.354372,-97.6980591
5781217,8158200,"Walnut Ck at Dessau Rd, Austin, TX",26.2000008,30.3752041,-97.6605606
5781189,8154700,"Bull Ck at Loop 360 nr Austin, TX",22.2999992,30.3721485,-97.784729
5781223,8156675,"Shoal Ck at Silverway Dr, Austin, TX",5.5900002,30.354166,-97.7388916
2572116,8102500,"Leon Rv nr Belton, TX",3582,31.070179,-97.4413986
5587556,8104100,"Lampasas Rv nr Belton, TX",1321,31.0018482,-97.4925079
5592244,8104500,"Little Rv nr Little River, TX",5228,30.9665718,-97.3461151
5670795,8105700,"San Gabriel Rv at Laneport, TX",738,30.6943607,-97.2788849
5670779,8105505,"Willis Ck nr Granger, TX",57.7999992,30.7021675,-97.434166
5555300,8098300,"Little Pond Ck nr Burlington, TX",23,31.0265732,-96.9883194
5558060,8108700,"Brazos Rv at SH 21 nr Bryan, TX",39049,30.6268673,-96.544136
5555562,8098290,"Brazos Rv nr Highbank, TX",30436,31.1340714,-96.8249817
5570225,8110100,"Davidson Ck nr Lyons, TX",195,30.419651,-96.5402451
5570253,8109800,"E Yegua Ck nr Dime Box, TX",244,30.4074306,-96.817482
5593046,8108250,"Big Elm Ck at SH 77 nr Cameron, TX",314,30.903244,-96.9791565
5593118,8106500,"Little Rv nr Cameron, TX",7065,30.8351898,-96.9466476
5592482,8106350,"Little Rv nr Rockdale, TX",6959,30.7607479,-97.0138779
5577121,8110800,"Navasota Rv at Old Spanish Rd nr Bryan, TX",1287,30.9737988,-96.2416306
5575763,8110500,"Navasota Rv nr Easterly, TX",968,31.1701813,-96.2977448
1491202,8065800,"Bedias Ck nr Madisonville, TX",321,30.8847218,-95.7777786
1484774,8065350,"Trinity Rv nr Crockett, TX",13911,31.3385124,-95.6563416
1467944,8067650,"W Fk San Jacinto Rv bl Lk Conroe nr Conroe, TX",451,30.3421535,-95.5429993
1465746,8067548,"W Fk San Jacinto Rv nr Huntsville, TX",84.9000015,30.6460304,-95.6752243
1487570,8066200,"Long King Ck at Livingston, TX",141,30.7163067,-94.9588242
1487840,8066250,"Trinity Rv nr Goodrich, TX",16844,30.5721455,-94.948822
1520007,8070000,"E Fk San Jacinto Rv nr Cleveland, TX",325,30.3365974,-95.1041031
1079041,8033000,"Neches Rv nr Diboll, TX",2724,31.1329651,-94.8099289
1109655,8033500,"Neches Rv nr Rockland, TX",3636,31.0249996,-94.3994446
1494036,8066300,"Menard Ck nr Rye, TX",152,30.4813881,-94.7797241
1513293,8066500,"Trinity Rv at Romayor, TX",17186,30.4252071,-94.8507614
1114207,8041000,"Neches Rv at Evadale, TX",7951,30.3557644,-94.0932388
1111453,8040600,"Neches Rv nr Town Bluff, TX",7574,30.7910366,-94.1510239
1159329,8039100,"Ayish Bayou nr San Augustine, TX",89,31.3962955,-94.1510315
1166409,8041500,"Village Ck nr Kountze, TX",860,30.3979855,-94.2635193
8330800,8028500,"Sabine Rv nr Bon Wier, TX",8229,30.7471447,-93.6085052
8329788,8026000,"Sabine Rv nr Burkeville, TX",7482,31.0640793,-93.5196152
8330722,8029500,"Big Cow Ck nr Newton, TX",128,30.8188896,-93.785553
8328658,8025360,"Sabine Rv at Toledo Bd Res nr Burkeville, TX",7178,31.1737995,-93.5660095
8329634,8025500,"Bayou Toro near Toro, LA",148,31.307127,-93.5157318
15078776,8014800,"Bundick Creek near DeRidder, LA",120,30.8188057,-93.2301636
8330660,8028000,"Bayou Anacoco near Rosepine, LA",365,30.9529705,-93.3529434
15085965,8015500,"Calcasieu River near Kinder, LA",1700,30.5025558,-92.9154129
15078398,8014500,"Ouiska Chitto Creek Near Oberlin, LA",510,30.6987495,-92.8931961
15139713,8012000,"Bayou Nezpique near Basile, LA",527,30.4807777,-92.631752
15085713,8013500,"Calcasieu River near Oberlin, LA",753,30.6404762,-92.8140335
15085941,8013000,"Calcasieu River nr Glenmora, LA",499,30.996666,-92.6736145
15147890,7382000,"Bayou Cocodrie near Clearwater, LA",240,31.0002785,-92.3802795
15140365,8010000,"Bayou Des Cannes near Eunice, LA",131,30.4828892,-92.4906921
15148368,7382500,"Bayou Courtableau at Washington, LA",715,30.6182518,-92.0556717
15143238,7383500,"Bayou Des Glaises Diversion Ch. at Moreauville, LA",270,31.0332432,-91.9826202
15169531,7381490,"Atchafalaya River at Simmesport, LA",87570,30.9825001,-91.7983322
19406818,7381482,Old River Outflow Channel below Hydropower Channel,0,31.0667496,-91.6482773
19112978,7292500,"HOMOCHITTO RIVER AT ROSETTA, MS",787,31.3247223,-91.1094437
19104913,7295000,"BUFFALO RIVER NR WOODVILLE, MS",180,31.226944,-91.2955551
19088319,7374000,"Mississippi River at Baton Rouge, LA",1125810,30.4456673,-91.1915588
18988606,7378000,"Comite River near Comite, LA",284,30.5126896,-91.0737152
18988724,7377500,"Comite River near Olive Branch, LA",145,30.7565727,-91.0439911
18990204,7378500,"Amite River near Denham Springs, LA",1280,30.4640789,-90.9903793
18985872,7377000,"Amite River near Darlington, LA",580,30.8890686,-90.8445435
20090368,7376000,"Tickfaw River at Holden, LA",247,30.5038013,-90.6773148
20089222,7375800,"Tickfaw River at Liverpool, LA",89.6999969,30.9307365,-90.6734314
20090348,7376500,"Natalbany River at Baptist, LA",79.5,30.5043583,-90.5459213
20089890,7375960,"Tickfaw River at Montpelier, LA",220,30.6862965,-90.6431503
18972763,7375280,"TANGIPAHOA RIVER AT OSYKA, MS",158,31.0122223,-90.461113
18975529,7375500,"Tangipahoa River at Robert, LA",646,30.5065804,-90.3617554
15687631,2490500,"BOGUE CHITTO NR TYLERTOWN, MS",492,31.1769447,-90.2794418
18928210,7375000,"Tchefuncte River near Folsom, LA",103,30.6160221,-90.2486954
15702833,2489000,"PEARL RIVER NR COLUMBIA, MS",5720,31.2377777,-89.8469467
15690765,2492000,"Bogue Chitto River near Bush, LA",1213,30.6293564,-89.8972931
15708443,2489500,"Pearl River near Bogalusa, LA",6573,30.7932434,-89.8209076
933180299,2492111,"WILSON SLOUGH NEAR WALKIAH BLUFF, MS",0,30.5702782,-89.8111115
15720689,2492110,"EAST PEARL RIVER AB WILSON SL AT WALKIAH BLUFF, MS",0,30.5716667,-89.8061142
15714395,2492620,"PEARL RIVER AT NSTL STATION, MS",0,30.3524151,-89.6458893
15707325,2492360,"WEST HOBOLOCHITTO CREEK NR MCNEILL, MS",175,30.6622219,-89.6861115
15707813,2492343,"EAST HOBOLOCHITTO CREEK NR CAESAR, MS",86.0999985,30.5741673,-89.5947189
18135826,2473000,"LEAF RIVER AT HATTIESBURG, MS",1748,31.3430557,-89.2802811
18075806,2481510,"WOLF RIVER NR LANDON, MS",308,30.4836102,-89.2744446
18135774,2474500,"TALLAHALA CREEK NR RUNNELSTOWN, MS",612,31.332777,-89.1125031
18105054,2479130,"BLACK CREEK NR BROOKLYN, MS",355,31.0519447,-89.2041702
18070104,2481000,"BILOXI RIVER AT WORTHAM, MS",96.1999969,30.5586109,-89.1219406
18135958,2474560,"LEAF RIVER NR NEW AUGUSTA, MS",2542,31.2216663,-89.0530548
18105412,2479155,"CYPRESS CREEK NR JANICE, MS",52.5999985,31.0252781,-89.0166702
18134412,2475000,"LEAF RIVER NR MCLAIN, MS",3495,31.1027775,-88.8083344
18107248,2479300,"RED CREEK AT VESTRY, MS",441,30.7361107,-88.7811127
18121240,2479310,"PASCAGOULA RIVER AT GRAHAM FERRY, MS",8204,30.6105556,-88.6413879
18121032,2479000,"PASCAGOULA RIVER AT MERRILL, MS",6590,30.978056,-88.726944
18172814,2478500,"CHICKASAWHAY RIVER AT LEAKESVILLE, MS",2690,31.1486111,-88.5480576
18094191,2479945,"BIG CREEK AT COUNTY RD 63 NEAR WILMER, AL.",31.4799995,30.85602,-88.3339005
18094981,2479560,ESCATAWPA RIVER NEAR AGRICOLA MS,562,30.8118553,-88.4586258
18094345,2479980,"CROOKED CREEK NEAR FAIRVIEW, AL.",8.0799999,30.7801876,-88.3189011
18523647,2471001,CHICKASAW CREEK NEAR KUSHLA AL,125,30.8029652,-88.1433334
18515610,2471078,"FOWL RIVER AT HALF-MILE RD NEAR LAURENDINE, AL.",16.5,30.5007515,-88.1813889
18095029,2480002,"HAMILTON CREEK AT SNOW ROAD NEAR SEMMES, AL.",8.2200003,30.7260227,-88.2763977
10854075,2378170,"WOLF CREEK BELOW FOLEY, ALA",4.98,30.3882542,-87.6527634
18516128,2378300,"MAGNOLIA RIVER AT US 98 NEAR FOLEY, ALABAMA",16.6000004,30.4065876,-87.7369308
18514402,2378500,FISH RIVER NEAR SILVER HILL AL,55.2999992,30.5454712,-87.7985992
2172289,2376500,"PERDIDO RIVER AT BARRINEAU PARK, FL",394,30.6904678,-87.4402542
2171877,2376293,"BRUSHY CREEK NEAR BRATT, FL",26.5,30.9785156,-87.528038
2171465,2377570,"STYX RIVER NEAR ELSANOR, AL.",192,30.6057491,-87.5472031
10854185,2376100,"BAYOU MARCUS CREEK NR PENSACOLA,FLA",10.8000002,30.4482536,-87.2905273
10853975,2376115,"ELEVENMILE CREEK NEAR PENSACOLA, FL.",27.7999992,30.498251,-87.3358078
448444,2375500,"ESCAMBIA RIVER NEAR CENTURY, FL",3817,30.9651833,-87.2341385
445834,2374950,BIG ESCAMBIA CR AT SARDINE BR NR STANLEY CROSSROAD,193,31.1296215,-87.3705368
446386,2375000,BIG ESCAMBIA CREEK AT FLOMATON AL,330,31.0107365,-87.2627487
2413254,2374745,"BURNT CORN CREEK AT STATE HWY 41 NEAR BREWTON, AL.",182,31.1299,-87.0871964
2413350,2374700,"MURDER CREEK AT STATE HWY 41 AT BREWTON, AL.",435,31.1010113,-87.0688553
2413994,2374250,"CONECUH RIVER AT STATE HWY 41 NEAR BREWTON, AL.",2661,31.0671234,-87.0616379
897999,2369600,"YELLOW RIVER NR MILTON, FLA.",1340,30.5696392,-86.9235764
792126,2370500,"BIG COLDWATER CREEK NR MILTON, FLA.",237,30.7085228,-86.9721832
897821,2368000,"YELLOW RIVER AT MILLIGAN, FLA.",624,30.7529659,-86.6291199
791526,2370000,"BLACKWATER RIVER NR BAKER, FLA.",205,30.833519,-86.7346802
789206,2369800,BLACKWATER RIVER NEAR BRADLEY AL,87.6999969,31.0276794,-86.7099533
476941,2367310,"JUNIPER CREEK AT STATE HWY 85 NR NICEVILLE, FLA.",27.6000004,30.5574188,-86.5193939
896197,2367900,"YELLOW RIVER NR OAK GROVE, FLA.",510,30.9251823,-86.5593948
26823380,2369000,"SHOAL RIVER NR CRESTVIEW, FLA.",474,30.6974125,-86.5707855
2378189,2372430,"CONECUH RIVER AT RIVER FALLS, ALABAMA",1277,31.3482246,-86.5294037
2378929,2372422,"CONECUH RIVER BEL PT A DAM NR RIVER FALLS, AL.",1273,31.3612804,-86.5196838
896891,2368500,"SHOAL RIVER NR MOSSY HEAD, FLA.",123,30.7960205,-86.3068924
